alpha,Recycle_Rate
0.1806896551724138,0.783157894736842
0.1806896551724138,0.7547368421052632
0.1806896551724138,0.8131578947368421
0.21482758620689657,0.7915789473684212
0.21482758620689657,0.77
0.21482758620689657,0.8121052631578947
0.21482758620689657,0.7842105263157894
0.21482758620689657,0.806842105263158
0.21482758620689657,0.8105263157894738
0.21482758620689657,0.8236842105263158
0.21482758620689657,0.8236842105263158
0.21482758620689657,0.8110526315789475
0.21482758620689657,0.8110526315789475
0.21482758620689657,0.8221052631578946
0.21482758620689657,0.7915789473684209
0.21482758620689657,0.8047368421052632
0.21482758620689657,0.7894736842105263
0.21482758620689657,0.8194736842105262
0.21482758620689657,0.7863157894736841
0.21482758620689657,0.7810526315789473
0.21482758620689657,0.8163157894736843
0.21482758620689657,0.785263157894737
0.21482758620689657,0.7815789473684209
0.21482758620689657,0.8131578947368421
0.21482758620689657,0.8247368421052631
0.21482758620689657,0.8205263157894735
0.21482758620689657,0.8089473684210526
0.21482758620689657,0.8400000000000001
0.21482758620689657,0.7810526315789473
0.21482758620689657,0.8178947368421052
0.21482758620689657,0.8089473684210526
0.21482758620689657,0.8152631578947368
0.21482758620689657,0.8131578947368421
0.21482758620689657,0.7847368421052631
0.21482758620689657,0.7663157894736841
0.21482758620689657,0.8110526315789472
0.21482758620689657,0.8021052631578947
0.21482758620689657,0.8178947368421052
0.21482758620689657,0.8073684210526315
0.21482758620689657,0.8026315789473684
0.21482758620689657,0.8163157894736841
0.21482758620689657,0.8121052631578948
0.21482758620689657,0.8310526315789473
0.21482758620689657,0.7863157894736843
0.21482758620689657,0.7973684210526315
0.21482758620689657,0.7810526315789474
0.21482758620689657,0.8157894736842104
0.21482758620689657,0.7710526315789472
0.21482758620689657,0.8052631578947368
0.21482758620689657,0.7842105263157894
0.21482758620689657,0.8157894736842106
0.21482758620689657,0.7857894736842106
0.21482758620689657,0.8310526315789474
0.24896551724137933,0.8042105263157895
0.24896551724137933,0.7678947368421052
0.24896551724137933,0.8189473684210528
0.24896551724137933,0.8300000000000001
0.24896551724137933,0.8173684210526314
0.24896551724137933,0.8394736842105261
0.24896551724137933,0.8321052631578947
0.24896551724137933,0.8205263157894738
0.24896551724137933,0.8073684210526316
0.24896551724137933,0.8184210526315789
0.24896551724137933,0.8142105263157895
0.24896551724137933,0.8442105263157893
0.24896551724137933,0.8310526315789474
0.24896551724137933,0.8263157894736842
0.24896551724137933,0.8221052631578946
0.24896551724137933,0.8121052631578948
0.24896551724137933,0.8073684210526316
0.24896551724137933,0.8331578947368422
0.24896551724137933,0.8221052631578949
0.24896551724137933,0.8105263157894737
0.24896551724137933,0.8168421052631579
0.24896551724137933,0.8373684210526318
0.24896551724137933,0.8263157894736842
0.24896551724137933,0.8257894736842106
0.24896551724137933,0.8615789473684211
0.24896551724137933,0.8110526315789472
0.24896551724137933,0.8189473684210526
0.24896551724137933,0.8278947368421052
0.24896551724137933,0.8310526315789474
0.24896551724137933,0.8242105263157894
0.24896551724137933,0.8157894736842106
0.24896551724137933,0.7831578947368422
0.24896551724137933,0.8315789473684211
0.24896551724137933,0.8057894736842105
0.24896551724137933,0.8152631578947368
0.24896551724137933,0.8263157894736842
0.24896551724137933,0.8336842105263159
0.24896551724137933,0.8473684210526315
0.24896551724137933,0.8321052631578947
0.24896551724137933,0.8110526315789475
0.24896551724137933,0.7942105263157895
0.24896551724137933,0.8052631578947368
0.24896551724137933,0.7968421052631579
0.24896551724137933,0.8384210526315791
0.24896551724137933,0.8189473684210526
0.24896551724137933,0.8257894736842104
0.24896551724137933,0.8294736842105263
0.24896551724137933,0.8099999999999999
0.24896551724137933,0.8042105263157893
0.24896551724137933,0.8442105263157893
0.2831034482758621,0.8157894736842104
0.2831034482758621,0.8068421052631578
0.2831034482758621,0.8373684210526315
0.2831034482758621,0.8394736842105264
0.2831034482758621,0.8457894736842105
0.2831034482758621,0.841578947368421
0.2831034482758621,0.8315789473684209
0.2831034482758621,0.8436842105263158
0.2831034482758621,0.8378947368421052
0.2831034482758621,0.8173684210526316
0.2831034482758621,0.834736842105263
0.2831034482758621,0.8247368421052631
0.2831034482758621,0.8294736842105263
0.2831034482758621,0.8294736842105263
0.2831034482758621,0.8368421052631578
0.2831034482758621,0.8168421052631578
0.2831034482758621,0.8221052631578948
0.2831034482758621,0.8426315789473685
0.2831034482758621,0.8094736842105263
0.2831034482758621,0.8121052631578948
0.2831034482758621,0.8394736842105264
0.2831034482758621,0.8452631578947368
0.2831034482758621,0.8410526315789474
0.2831034482758621,0.813684210526316
0.2831034482758621,0.861578947368421
0.2831034482758621,0.8052631578947368
0.2831034482758621,0.8242105263157894
0.2831034482758621,0.8273684210526315
0.2831034482758621,0.8400000000000001
0.2831034482758621,0.8289473684210525
0.2831034482758621,0.7994736842105262
0.2831034482758621,0.8157894736842104
0.2831034482758621,0.8357894736842104
0.2831034482758621,0.8099999999999999
0.2831034482758621,0.8242105263157894
0.2831034482758621,0.8231578947368421
0.2831034482758621,0.8278947368421052
0.2831034482758621,0.8478947368421051
0.2831034482758621,0.8563157894736841
0.2831034482758621,0.8210526315789473
0.2831034482758621,0.8052631578947368
0.2831034482758621,0.8347368421052632
0.2831034482758621,0.8263157894736841
0.2831034482758621,0.8242105263157894
0.2831034482758621,0.8263157894736842
0.2831034482758621,0.8342105263157894
0.2831034482758621,0.8231578947368421
0.2831034482758621,0.8173684210526316
0.2831034482758621,0.8326315789473684
0.2831034482758621,0.853157894736842
0.31724137931034485,0.834736842105263
0.31724137931034485,0.8226315789473684
0.31724137931034485,0.8342105263157895
0.31724137931034485,0.8552631578947368
0.31724137931034485,0.8326315789473684
0.31724137931034485,0.8510526315789473
0.31724137931034485,0.8568421052631578
0.31724137931034485,0.8578947368421052
0.31724137931034485,0.8263157894736842
0.31724137931034485,0.841578947368421
0.31724137931034485,0.8526315789473685
0.31724137931034485,0.8468421052631578
0.31724137931034485,0.8499999999999999
0.31724137931034485,0.8521052631578947
0.31724137931034485,0.8389473684210526
0.31724137931034485,0.8152631578947368
0.31724137931034485,0.8257894736842106
0.31724137931034485,0.8573684210526317
0.31724137931034485,0.8052631578947368
0.31724137931034485,0.8136842105263158
0.31724137931034485,0.8331578947368419
0.31724137931034485,0.8384210526315791
0.31724137931034485,0.8436842105263158
0.31724137931034485,0.841578947368421
0.31724137931034485,0.8631578947368421
0.31724137931034485,0.843157894736842
0.31724137931034485,0.8305263157894736
0.31724137931034485,0.8326315789473684
0.31724137931034485,0.8326315789473682
0.31724137931034485,0.8389473684210526
0.31724137931034485,0.8131578947368421
0.31724137931034485,0.8026315789473685
0.31724137931034485,0.8321052631578947
0.31724137931034485,0.8263157894736842
0.31724137931034485,0.8273684210526315
0.31724137931034485,0.8410526315789474
0.31724137931034485,0.8478947368421054
0.31724137931034485,0.8578947368421052
0.31724137931034485,0.8547368421052631
0.31724137931034485,0.8357894736842105
0.31724137931034485,0.8242105263157894
0.31724137931034485,0.8536842105263158
0.31724137931034485,0.8363157894736842
0.31724137931034485,0.8399999999999999
0.31724137931034485,0.828421052631579
0.31724137931034485,0.8457894736842105
0.31724137931034485,0.8268421052631579
0.31724137931034485,0.8363157894736842
0.31724137931034485,0.8442105263157893
0.31724137931034485,0.848421052631579
0.3513793103448276,0.8357894736842105
0.3513793103448276,0.8278947368421052
0.3513793103448276,0.855263157894737
0.3513793103448276,0.855263157894737
0.3513793103448276,0.85
0.3513793103448276,0.8447368421052632
0.3513793103448276,0.8494736842105262
0.3513793103448276,0.8657894736842104
0.3513793103448276,0.8531578947368421
0.3513793103448276,0.8463157894736844
0.3513793103448276,0.8536842105263158
0.3513793103448276,0.8489473684210525
0.3513793103448276,0.8478947368421054
0.3513793103448276,0.8368421052631578
0.3513793103448276,0.8421052631578945
0.3513793103448276,0.8405263157894737
0.3513793103448276,0.8257894736842106
0.3513793103448276,0.8631578947368421
0.3513793103448276,0.8236842105263158
0.3513793103448276,0.8310526315789474
0.3513793103448276,0.828421052631579
0.3513793103448276,0.8557894736842104
0.3513793103448276,0.8605263157894736
0.3513793103448276,0.8473684210526315
0.3513793103448276,0.8689473684210526
0.3513793103448276,0.8252631578947367
0.3513793103448276,0.843157894736842
0.3513793103448276,0.8452631578947367
0.3513793103448276,0.8326315789473684
0.3513793103448276,0.8442105263157893
0.3513793103448276,0.8315789473684211
0.3513793103448276,0.8268421052631579
0.3513793103448276,0.8552631578947368
0.3513793103448276,0.8368421052631578
0.3513793103448276,0.8336842105263157
0.3513793103448276,0.8457894736842106
0.3513793103448276,0.8463157894736841
0.3513793103448276,0.8621052631578946
0.3513793103448276,0.86
0.3513793103448276,0.8321052631578947
0.3513793103448276,0.8194736842105262
0.3513793103448276,0.8252631578947367
0.3513793103448276,0.8236842105263158
0.3513793103448276,0.8526315789473683
0.3513793103448276,0.8378947368421052
0.3513793103448276,0.8389473684210527
0.3513793103448276,0.8473684210526315
0.3513793103448276,0.8357894736842105
0.3513793103448276,0.8468421052631578
0.3513793103448276,0.8699999999999999
0.38551724137931037,0.853157894736842
0.38551724137931037,0.8405263157894737
0.38551724137931037,0.8678947368421053
0.38551724137931037,0.8763157894736843
0.38551724137931037,0.8405263157894737
0.38551724137931037,0.86
0.38551724137931037,0.8657894736842107
0.38551724137931037,0.8763157894736843
0.38551724137931037,0.8536842105263156
0.38551724137931037,0.8605263157894736
0.38551724137931037,0.8573684210526314
0.38551724137931037,0.8468421052631578
0.38551724137931037,0.8578947368421053
0.38551724137931037,0.8373684210526313
0.38551724137931037,0.8447368421052632
0.38551724137931037,0.841578947368421
0.38551724137931037,0.8326315789473684
0.38551724137931037,0.8605263157894736
0.38551724137931037,0.8531578947368421
0.38551724137931037,0.8399999999999999
0.38551724137931037,0.8510526315789472
0.38551724137931037,0.8547368421052631
0.38551724137931037,0.8368421052631578
0.38551724137931037,0.8321052631578947
0.38551724137931037,0.8768421052631579
0.38551724137931037,0.8447368421052632
0.38551724137931037,0.8515789473684212
0.38551724137931037,0.8547368421052631
0.38551724137931037,0.8473684210526315
0.38551724137931037,0.8521052631578948
0.38551724137931037,0.8399999999999999
0.38551724137931037,0.8305263157894736
0.38551724137931037,0.868421052631579
0.38551724137931037,0.8426315789473685
0.38551724137931037,0.8484210526315789
0.38551724137931037,0.85
0.38551724137931037,0.851578947368421
0.38551724137931037,0.8663157894736843
0.38551724137931037,0.8531578947368421
0.38551724137931037,0.8636842105263159
0.38551724137931037,0.8294736842105263
0.38551724137931037,0.8494736842105264
0.38551724137931037,0.8557894736842107
0.38551724137931037,0.8647368421052632
0.38551724137931037,0.8478947368421054
0.38551724137931037,0.858421052631579
0.38551724137931037,0.8494736842105262
0.38551724137931037,0.8421052631578947
0.38551724137931037,0.8526315789473685
0.38551724137931037,0.8715789473684211
0.41965517241379313,0.8421052631578949
0.41965517241379313,0.8484210526315789
0.41965517241379313,0.8605263157894736
0.41965517241379313,0.8742105263157895
0.41965517241379313,0.8573684210526317
0.41965517241379313,0.8694736842105263
0.41965517241379313,0.8705263157894736
0.41965517241379313,0.8768421052631581
0.41965517241379313,0.8442105263157897
0.41965517241379313,0.8605263157894736
0.41965517241379313,0.867894736842105
0.41965517241379313,0.8505263157894735
0.41965517241379313,0.8673684210526316
0.41965517241379313,0.8652631578947367
0.41965517241379313,0.8673684210526316
0.41965517241379313,0.8631578947368421
0.41965517241379313,0.8457894736842106
0.41965517241379313,0.866842105263158
0.41965517241379313,0.8373684210526315
0.41965517241379313,0.8342105263157894
0.41965517241379313,0.8557894736842107
0.41965517241379313,0.861578947368421
0.41965517241379313,0.8610526315789475
0.41965517241379313,0.8342105263157894
0.41965517241379313,0.8768421052631581
0.41965517241379313,0.8473684210526315
0.41965517241379313,0.8478947368421054
0.41965517241379313,0.874736842105263
0.41965517241379313,0.843157894736842
0.41965517241379313,0.8521052631578948
0.41965517241379313,0.8636842105263158
0.41965517241379313,0.851578947368421
0.41965517241379313,0.8673684210526315
0.41965517241379313,0.8589473684210527
0.41965517241379313,0.8342105263157894
0.41965517241379313,0.8405263157894737
0.41965517241379313,0.8605263157894736
0.41965517241379313,0.8763157894736843
0.41965517241379313,0.8642105263157894
0.41965517241379313,0.8663157894736843
0.41965517241379313,0.8273684210526315
0.41965517241379313,0.8647368421052631
0.41965517241379313,0.8673684210526315
0.41965517241379313,0.856842105263158
0.41965517241379313,0.854736842105263
0.41965517241379313,0.8689473684210526
0.41965517241379313,0.8531578947368421
0.41965517241379313,0.8794736842105262
0.41965517241379313,0.8578947368421053
0.41965517241379313,0.8699999999999999
0.4537931034482759,0.858421052631579
0.4537931034482759,0.8547368421052631
0.4537931034482759,0.8678947368421053
0.4537931034482759,0.8847368421052633
0.4537931034482759,0.875263157894737
0.4537931034482759,0.8731578947368422
0.4537931034482759,0.875263157894737
0.4537931034482759,0.8821052631578947
0.4537931034482759,0.8668421052631577
0.4537931034482759,0.8694736842105263
0.4537931034482759,0.8663157894736843
0.4537931034482759,0.8747368421052633
0.4537931034482759,0.8663157894736843
0.4537931034482759,0.8721052631578947
0.4537931034482759,0.8552631578947368
0.4537931034482759,0.8242105263157894
0.4537931034482759,0.8521052631578948
0.4537931034482759,0.8621052631578946
0.4537931034482759,0.8594736842105263
0.4537931034482759,0.8515789473684208
0.4537931034482759,0.8715789473684211
0.4537931034482759,0.8784210526315789
0.4537931034482759,0.8547368421052634
0.4537931034482759,0.8605263157894736
0.4537931034482759,0.8694736842105264
0.4537931034482759,0.8626315789473684
0.4537931034482759,0.8510526315789473
0.4537931034482759,0.8700000000000001
0.4537931034482759,0.8794736842105264
0.4537931034482759,0.8721052631578947
0.4537931034482759,0.828421052631579
0.4537931034482759,0.8547368421052631
0.4537931034482759,0.8647368421052631
0.4537931034482759,0.8578947368421052
0.4537931034482759,0.8589473684210527
0.4537931034482759,0.8384210526315791
0.4537931034482759,0.8631578947368421
0.4537931034482759,0.8821052631578947
0.4537931034482759,0.8810526315789474
0.4537931034482759,0.8773684210526316
0.4537931034482759,0.8468421052631578
0.4537931034482759,0.8694736842105263
0.4537931034482759,0.8626315789473683
0.4537931034482759,0.8842105263157896
0.4537931034482759,0.8631578947368421
0.4537931034482759,0.8694736842105264
0.4537931034482759,0.8652631578947367
0.4537931034482759,0.8494736842105262
0.4537931034482759,0.8584210526315792
0.4537931034482759,0.8868421052631581
0.48793103448275865,0.8599999999999998
0.48793103448275865,0.8778947368421053
0.48793103448275865,0.888421052631579
0.48793103448275865,0.874736842105263
0.48793103448275865,0.8321052631578947
0.48793103448275865,0.8700000000000001
0.48793103448275865,0.89
0.48793103448275865,0.8947368421052632
0.48793103448275865,0.8726315789473684
0.48793103448275865,0.8836842105263158
0.48793103448275865,0.8815789473684209
0.48793103448275865,0.8763157894736843
0.48793103448275865,0.8784210526315789
0.48793103448275865,0.874736842105263
0.48793103448275865,0.8742105263157895
0.48793103448275865,0.8594736842105262
0.48793103448275865,0.8615789473684211
0.48793103448275865,0.884736842105263
0.48793103448275865,0.8678947368421053
0.48793103448275865,0.8594736842105263
0.48793103448275865,0.8652631578947367
0.48793103448275865,0.8905263157894737
0.48793103448275865,0.8636842105263158
0.48793103448275865,0.8405263157894736
0.48793103448275865,0.8910526315789473
0.48793103448275865,0.8615789473684211
0.48793103448275865,0.8705263157894738
0.48793103448275865,0.8884210526315789
0.48793103448275865,0.8747368421052633
0.48793103448275865,0.8542105263157895
0.48793103448275865,0.8552631578947368
0.48793103448275865,0.8636842105263159
0.48793103448275865,0.8763157894736843
0.48793103448275865,0.868421052631579
0.48793103448275865,0.8631578947368421
0.48793103448275865,0.8668421052631576
0.48793103448275865,0.8663157894736843
0.48793103448275865,0.8889473684210527
0.48793103448275865,0.8878947368421052
0.48793103448275865,0.8773684210526316
0.48793103448275865,0.8631578947368421
0.48793103448275865,0.8710526315789473
0.48793103448275865,0.8705263157894738
0.48793103448275865,0.8757894736842106
0.48793103448275865,0.8605263157894736
0.48793103448275865,0.8805263157894736
0.48793103448275865,0.8726315789473684
0.48793103448275865,0.8731578947368422
0.48793103448275865,0.8721052631578947
0.48793103448275865,0.888421052631579
0.5220689655172415,0.8600000000000001
0.5220689655172415,0.8647368421052631
0.5220689655172415,0.8863157894736842
0.5220689655172415,0.8873684210526317
0.5220689655172415,0.8715789473684211
0.5220689655172415,0.8847368421052633
0.5220689655172415,0.8899999999999999
0.5220689655172415,0.888421052631579
0.5220689655172415,0.8863157894736844
0.5220689655172415,0.8868421052631581
0.5220689655172415,0.8847368421052633
0.5220689655172415,0.8821052631578947
0.5220689655172415,0.8831578947368423
0.5220689655172415,0.8842105263157893
0.5220689655172415,0.8789473684210526
0.5220689655172415,0.8689473684210526
0.5220689655172415,0.8705263157894736
0.5220689655172415,0.8742105263157895
0.5220689655172415,0.8657894736842104
0.5220689655172415,0.8794736842105262
0.5220689655172415,0.8784210526315789
0.5220689655172415,0.8815789473684209
0.5220689655172415,0.8505263157894738
0.5220689655172415,0.8705263157894736
0.5220689655172415,0.901578947368421
0.5220689655172415,0.8547368421052631
0.5220689655172415,0.8857894736842106
0.5220689655172415,0.8899999999999999
0.5220689655172415,0.8799999999999999
0.5220689655172415,0.8789473684210526
0.5220689655172415,0.8852631578947369
0.5220689655172415,0.8684210526315788
0.5220689655172415,0.876315789473684
0.5220689655172415,0.8684210526315788
0.5220689655172415,0.8810526315789474
0.5220689655172415,0.8805263157894737
0.5220689655172415,0.8773684210526318
0.5220689655172415,0.89
0.5220689655172415,0.893157894736842
0.5220689655172415,0.8794736842105264
0.5220689655172415,0.8689473684210526
0.5220689655172415,0.874736842105263
0.5220689655172415,0.8742105263157895
0.5220689655172415,0.8863157894736842
0.5220689655172415,0.8715789473684209
0.5220689655172415,0.8842105263157896
0.5220689655172415,0.8800000000000001
0.5220689655172415,0.8921052631578947
0.5220689655172415,0.8794736842105264
